shipType,shipDurationType,level,targetArtifact,AURELIAN_BROOCH_0_COMMON,AURELIAN_BROOCH_1_COMMON,AURELIAN_BROOCH_2_COMMON,AURELIAN_BROOCH_2_EPIC,AURELIAN_BROOCH_2_RARE,AURELIAN_BROOCH_3_COMMON,AURELIAN_BROOCH_3_EPIC,AURELIAN_BROOCH_3_LEGENDARY,AURELIAN_BROOCH_3_RARE,BEAK_OF_MIDAS_0_COMMON,BEAK_OF_MIDAS_1_COMMON,BEAK_OF_MIDAS_2_COMMON,BEAK_OF_MIDAS_2_RARE,BEAK_OF_MIDAS_3_COMMON,BEAK_OF_MIDAS_3_LEGENDARY,BEAK_OF_MIDAS_3_RARE,BOOK_OF_BASAN_0_COMMON,BOOK_OF_BASAN_1_COMMON,BOOK_OF_BASAN_2_COMMON,BOOK_OF_BASAN_2_EPIC,CARVED_RAINSTICK_0_COMMON,CARVED_RAINSTICK_1_COMMON,CARVED_RAINSTICK_2_COMMON,CARVED_RAINSTICK_3_COMMON,CARVED_RAINSTICK_3_EPIC,CARVED_RAINSTICK_3_LEGENDARY,CLARITY_STONE_0_COMMON,CLARITY_STONE_1_COMMON,CLARITY_STONE_FRAGMENT_0_COMMON,DEMETERS_NECKLACE_0_COMMON,DEMETERS_NECKLACE_1_COMMON,DEMETERS_NECKLACE_1_RARE,DEMETERS_NECKLACE_2_COMMON,DEMETERS_NECKLACE_2_EPIC,DEMETERS_NECKLACE_2_RARE,DEMETERS_NECKLACE_3_COMMON,DEMETERS_NECKLACE_3_EPIC,DEMETERS_NECKLACE_3_LEGENDARY,DEMETERS_NECKLACE_3_RARE,DILITHIUM_MONOCLE_0_COMMON,DILITHIUM_MONOCLE_1_COMMON,DILITHIUM_MONOCLE_2_COMMON,DILITHIUM_MONOCLE_3_COMMON,DILITHIUM_MONOCLE_3_EPIC,DILITHIUM_MONOCLE_3_LEGENDARY,DILITHIUM_STONE_0_COMMON,DILITHIUM_STONE_1_COMMON,DILITHIUM_STONE_FRAGMENT_0_COMMON,GOLD_METEORITE_0_COMMON,GOLD_METEORITE_1_COMMON,GOLD_METEORITE_2_COMMON,INTERSTELLAR_COMPASS_0_COMMON,INTERSTELLAR_COMPASS_1_COMMON,INTERSTELLAR_COMPASS_2_COMMON,INTERSTELLAR_COMPASS_2_RARE,INTERSTELLAR_COMPASS_3_COMMON,INTERSTELLAR_COMPASS_3_EPIC,INTERSTELLAR_COMPASS_3_LEGENDARY,INTERSTELLAR_COMPASS_3_RARE,LIFE_STONE_0_COMMON,LIFE_STONE_1_COMMON,LIFE_STONE_2_COMMON,LIFE_STONE_FRAGMENT_0_COMMON,LIGHT_OF_EGGENDIL_0_COMMON,LIGHT_OF_EGGENDIL_1_COMMON,LIGHT_OF_EGGENDIL_1_RARE,LIGHT_OF_EGGENDIL_2_COMMON,LIGHT_OF_EGGENDIL_2_RARE,LIGHT_OF_EGGENDIL_3_COMMON,LIGHT_OF_EGGENDIL_3_EPIC,LIGHT_OF_EGGENDIL_3_LEGENDARY,LUNAR_STONE_0_COMMON,LUNAR_STONE_1_COMMON,LUNAR_STONE_2_COMMON,LUNAR_STONE_FRAGMENT_0_COMMON,LUNAR_TOTEM_0_COMMON,LUNAR_TOTEM_1_COMMON,LUNAR_TOTEM_1_RARE,LUNAR_TOTEM_2_COMMON,LUNAR_TOTEM_2_RARE,LUNAR_TOTEM_3_COMMON,LUNAR_TOTEM_3_EPIC,LUNAR_TOTEM_3_LEGENDARY,LUNAR_TOTEM_3_RARE,MERCURYS_LENS_0_COMMON,MERCURYS_LENS_1_COMMON,MERCURYS_LENS_1_RARE,MERCURYS_LENS_2_COMMON,MERCURYS_LENS_2_RARE,MERCURYS_LENS_3_COMMON,MERCURYS_LENS_3_EPIC,MERCURYS_LENS_3_LEGENDARY,MERCURYS_LENS_3_RARE,NEODYMIUM_MEDALLION_0_COMMON,NEODYMIUM_MEDALLION_1_COMMON,NEODYMIUM_MEDALLION_1_RARE,NEODYMIUM_MEDALLION_2_COMMON,NEODYMIUM_MEDALLION_2_EPIC,NEODYMIUM_MEDALLION_3_COMMON,NEODYMIUM_MEDALLION_3_EPIC,NEODYMIUM_MEDALLION_3_LEGENDARY,NEODYMIUM_MEDALLION_3_RARE,ORNATE_GUSSET_0_COMMON,ORNATE_GUSSET_1_COMMON,ORNATE_GUSSET_1_EPIC,ORNATE_GUSSET_2_COMMON,ORNATE_GUSSET_2_RARE,ORNATE_GUSSET_3_COMMON,ORNATE_GUSSET_3_EPIC,ORNATE_GUSSET_3_LEGENDARY,PHOENIX_FEATHER_0_COMMON,PHOENIX_FEATHER_1_COMMON,PHOENIX_FEATHER_2_COMMON,PHOENIX_FEATHER_2_RARE,PHOENIX_FEATHER_3_COMMON,PHOENIX_FEATHER_3_LEGENDARY,PHOENIX_FEATHER_3_RARE,PROPHECY_STONE_0_COMMON,PROPHECY_STONE_1_COMMON,PROPHECY_STONE_FRAGMENT_0_COMMON,PUZZLE_CUBE_0_COMMON,PUZZLE_CUBE_1_COMMON,PUZZLE_CUBE_1_EPIC,PUZZLE_CUBE_2_COMMON,PUZZLE_CUBE_2_RARE,PUZZLE_CUBE_3_COMMON,PUZZLE_CUBE_3_EPIC,PUZZLE_CUBE_3_LEGENDARY,PUZZLE_CUBE_3_RARE,QUANTUM_METRONOME_0_COMMON,QUANTUM_METRONOME_1_COMMON,QUANTUM_METRONOME_1_RARE,QUANTUM_METRONOME_2_COMMON,QUANTUM_METRONOME_2_EPIC,QUANTUM_METRONOME_2_RARE,QUANTUM_METRONOME_3_COMMON,QUANTUM_METRONOME_3_EPIC,QUANTUM_METRONOME_3_LEGENDARY,QUANTUM_METRONOME_3_RARE,QUANTUM_STONE_0_COMMON,QUANTUM_STONE_1_COMMON,QUANTUM_STONE_2_COMMON,QUANTUM_STONE_FRAGMENT_0_COMMON,SHELL_STONE_0_COMMON,SHELL_STONE_1_COMMON,SHELL_STONE_2_COMMON,SHELL_STONE_FRAGMENT_0_COMMON,SHIP_IN_A_BOTTLE_0_COMMON,SHIP_IN_A_BOTTLE_1_COMMON,SHIP_IN_A_BOTTLE_2_COMMON,SHIP_IN_A_BOTTLE_2_RARE,SHIP_IN_A_BOTTLE_3_COMMON,SHIP_IN_A_BOTTLE_3_EPIC,SHIP_IN_A_BOTTLE_3_LEGENDARY,SHIP_IN_A_BOTTLE_3_RARE,SOLAR_TITANIUM_0_COMMON,SOLAR_TITANIUM_1_COMMON,SOLAR_TITANIUM_2_COMMON,SOUL_STONE_0_COMMON,SOUL_STONE_1_COMMON,SOUL_STONE_2_COMMON,SOUL_STONE_FRAGMENT_0_COMMON,TACHYON_DEFLECTOR_0_COMMON,TACHYON_DEFLECTOR_1_COMMON,TACHYON_DEFLECTOR_2_COMMON,TACHYON_DEFLECTOR_2_RARE,TACHYON_STONE_0_COMMON,TACHYON_STONE_1_COMMON,TACHYON_STONE_2_COMMON,TACHYON_STONE_FRAGMENT_0_COMMON,TAU_CETI_GEODE_0_COMMON,TAU_CETI_GEODE_1_COMMON,TAU_CETI_GEODE_2_COMMON,TERRA_STONE_0_COMMON,TERRA_STONE_1_COMMON,TERRA_STONE_2_COMMON,TERRA_STONE_FRAGMENT_0_COMMON,THE_CHALICE_0_COMMON,THE_CHALICE_1_COMMON,THE_CHALICE_1_EPIC,THE_CHALICE_2_COMMON,THE_CHALICE_2_EPIC,THE_CHALICE_2_RARE,THE_CHALICE_3_COMMON,THE_CHALICE_3_EPIC,THE_CHALICE_3_LEGENDARY,TITANIUM_ACTUATOR_0_COMMON,TITANIUM_ACTUATOR_1_COMMON,TITANIUM_ACTUATOR_2_COMMON,TITANIUM_ACTUATOR_2_RARE,TITANIUM_ACTUATOR_3_COMMON,TITANIUM_ACTUATOR_3_EPIC,TITANIUM_ACTUATOR_3_LEGENDARY,TUNGSTEN_ANKH_0_COMMON,TUNGSTEN_ANKH_1_COMMON,TUNGSTEN_ANKH_1_RARE,TUNGSTEN_ANKH_2_COMMON,TUNGSTEN_ANKH_2_LEGENDARY,TUNGSTEN_ANKH_2_RARE,TUNGSTEN_ANKH_3_COMMON,TUNGSTEN_ANKH_3_LEGENDARY,TUNGSTEN_ANKH_3_RARE,VIAL_MARTIAN_DUST_0_COMMON,VIAL_MARTIAN_DUST_1_COMMON,VIAL_MARTIAN_DUST_1_RARE,VIAL_MARTIAN_DUST_2_COMMON,VIAL_MARTIAN_DUST_2_EPIC,VIAL_MARTIAN_DUST_3_COMMON,VIAL_MARTIAN_DUST_3_LEGENDARY,VIAL_MARTIAN_DUST_3_RARE
CHICKEN_NINE,EPIC,0,UNKNOWN,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6481,3302,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0,0,0,3048,0,0,0,0,0,0,0
CHICKEN_NINE,EPIC,1,LUNAR_TOTEM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
CHICKEN_NINE,EPIC,1,UNKNOWN,5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16726,7230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658,251,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3993,0,0,0,0,0,0,0,0,12859,0,0,0,0,0,0,0
CHICKEN_NINE,EPIC,2,LUNAR_TOTEM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
CHICKEN_NINE,EPIC,2,UNKNOWN,7335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23567,8920,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967,835,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,13938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6003,0,0,0,0,0,0,0,0,16758,0,0,0,0,0,0,0
ATREGGIES,SHORT,0,LUNAR_TOTEM,0,155,347,3,50,0,0,0,0,192,334,115,14,0,0,0,57,0,0,0,339,416,2,0,0,0,8,0,244,0,71,2,393,6,21,3,0,0,0,736,102,0,0,0,0,36,0,99,0,1324,0,363,438,6,0,0,0,0,0,45,0,0,114,37,0,0,0,0,0,0,0,9,21,0,0,329,607,21,1071,46,0,0,0,0,138,384,40,27,0,0,0,0,0,0,276,32,247,5,0,0,0,0,0,337,3,52,4,0,0,0,576,253,0,0,0,0,0,1,0,223,0,0,0,356,28,0,0,0,0,692,219,10,0,0,0,0,0,0,0,37,17,0,68,0,33,0,0,823,13,0,0,0,0,0,0,261,819,0,36,0,0,78,150,0,0,0,6,43,0,0,0,105,0,33,5,0,118,444,371,3,44,0,4,0,0,0,704,76,0,0,0,0,0,0,300,14,87,0,6,0,0,0,0,294,24,75,0,0,0,0
ATREGGIES,SHORT,0,TACHYON_STONE,0,91,273,6,42,0,0,0,0,134,308,72,8,0,0,0,43,0,0,0,304,308,2,0,0,0,8,0,212,0,48,2,334,3,18,2,0,0,0,562,86,0,0,0,0,20,0,80,0,1064,0,326,353,6,0,0,0,0,0,46,0,0,81,36,0,0,0,0,0,0,0,12,21,0,0,0,66,1,326,19,0,0,0,0,133,295,29,42,3,0,0,0,0,0,218,21,206,0,0,0,0,0,0,260,2,45,7,0,0,0,473,211,0,0,0,0,0,0,0,219,0,0,0,262,30,0,0,0,0,514,181,12,0,0,0,0,0,0,0,31,15,0,68,0,16,0,0,645,8,0,0,0,0,0,0,181,667,0,33,0,0,82,112,0,0,0,12,83,0,0,0,93,0,31,9,0,94,315,358,5,29,0,6,0,0,0,546,72,0,0,0,0,0,0,246,9,71,0,7,0,0,0,0,213,28,77,2,0,0,0
ATREGGIES,SHORT,0,BOOK_OF_BASAN,0,1719,4325,44,438,0,0,0,0,2243,4212,1158,115,0,0,0,1811,0,0,0,4404,5013,52,0,0,0,41,0,2972,0,744,28,4726,56,223,25,0,0,0,8429,1153,0,0,0,0,357,0,1169,0,15468,0,4652,4936,82,7,0,0,0,0,542,0,0,1378,426,0,0,0,0,0,0,0,120,279,0,0,0,993,25,4984,241,0,0,0,0,1666,4712,473,445,49,0,0,0,0,0,3426,315,3099,21,0,0,0,0,0,3949,44,559,54,0,0,0,6651,3127,0,0,0,0,0,7,0,2795,0,0,0,3973,403,0,0,0,0,7908,2466,194,0,0,0,0,0,0,0,513,187,0,921,0,416,0,0,9885,116,0,0,0,0,0,0,2841,9518,0,408,0,0,1013,1678,0,0,0,90,429,0,0,0,1415,0,402,123,0,1300,5153,5065,52,412,5,46,0,0,0,8354,845,0,0,0,0,0,0,3425,162,1038,1,97,0,0,0,0,3071,307,806,13,0,0,0
ATREGGIES,SHORT,0,UNKNOWN,0,29495,86226,873,8989,0,0,0,0,38840,72145,29116,2873,0,0,0,18516,0,0,0,72744,86148,2789,0,0,0,1451,0,51206,0,13014,451,79902,825,4218,1873,18,1,53,139380,27348,0,0,0,0,7330,0,20568,0,309149,0,78931,86109,4001,391,0,0,0,0,10032,0,0,23331,13322,0,0,0,0,0,0,0,2332,5859,0,0,0,17403,583,86052,4571,0,0,0,0,30081,77493,8244,13004,1369,0,0,0,0,0,58019,5048,65675,459,0,0,0,0,0,66170,710,15843,1587,0,0,0,114361,65115,19,0,0,0,0,378,0,51025,0,0,0,78744,8184,0,0,0,0,131183,53229,3717,0,0,0,0,0,0,0,8297,4675,0,16155,0,8712,0,0,170011,5374,0,0,0,0,0,0,50443,186547,0,7124,41,0,17655,35619,109,0,0,1569,8710,0,0,0,37144,0,6864,2826,0,21672,88120,85607,1143,13093,144,1376,0,0,0,142176,21963,0,0,0,0,0,0,57703,2433,25371,27,2727,0,0,0,0,52698,5489,22039,231,0,0,0
ATREGGIES,SHORT,0,PHOENIX_FEATHER,0,405,1077,13,136,0,0,0,0,560,992,305,22,0,0,0,197,0,0,0,1054,1269,14,0,0,0,14,0,723,0,180,7,1209,10,70,11,0,0,0,2076,280,0,0,0,0,82,0,268,0,3870,0,1090,1227,8,1,0,0,0,0,135,0,0,331,104,0,0,0,0,0,0,0,41,51,0,0,0,241,9,1276,57,0,0,0,0,422,1157,99,133,15,0,0,0,0,0,829,77,758,5,0,0,0,0,0,917,10,156,12,0,0,0,1170,1971,0,0,0,0,0,1,0,706,0,0,0,993,89,0,0,0,0,1974,596,51,0,0,0,0,0,0,0,115,48,0,222,0,106,0,0,2462,34,0,0,0,0,0,0,731,2420,0,91,0,0,246,401,0,0,0,15,106,0,0,0,335,0,116,37,0,324,1328,1215,14,109,2,15,0,0,0,2066,230,0,0,0,0,0,0,857,33,255,0,21,0,0,0,0,772,74,217,2,0,0,0
ATREGGIES,SHORT,0,TUNGSTEN_ANKH,0,123,288,6,34,0,0,0,0,152,305,93,7,0,0,0,52,0,0,0,299,368,3,0,0,0,4,0,200,0,46,0,347,4,21,2,0,0,1,584,88,0,0,0,0,26,0,93,0,1071,0,364,343,8,0,0,0,0,0,39,0,0,103,21,0,0,0,0,0,0,0,10,27,0,0,0,65,3,358,19,0,0,0,0,110,319,27,41,3,0,0,0,0,0,274,13,190,0,0,0,0,0,0,289,0,44,7,0,0,0,483,235,0,0,0,0,0,0,0,207,0,0,0,265,35,0,0,0,0,602,191,10,0,0,0,0,0,0,0,31,10,0,60,0,40,0,0,691,8,0,0,0,0,0,0,237,698,0,33,0,0,83,119,0,0,0,5,29,0,0,0,104,0,27,5,0,90,395,344,2,34,1,5,0,0,0,617,54,0,0,0,0,0,297,753,31,186,0,14,0,0,0,0,230,23,59,0,0,0,0
ATREGGIES,SHORT,0,GOLD_METEORITE,0,1850,4673,45,496,0,0,0,0,2302,4523,1310,113,0,0,0,780,0,0,0,4514,5336,47,0,0,0,54,0,3224,0,767,32,5165,53,266,29,0,0,0,8971,1204,0,0,0,0,399,0,1294,14964,41980,0,4952,5315,93,9,0,0,0,0,597,0,0,1484,459,0,0,0,0,0,0,0,149,311,0,0,0,1041,27,5432,278,0,0,0,0,1964,5014,527,490,57,0,0,0,0,0,3676,289,3333,18,0,0,0,0,0,4056,42,607,59,0,0,0,7427,3360,0,0,0,0,0,6,0,3165,0,0,0,4291,441,0,0,0,0,8407,2727,163,0,0,0,0,0,0,0,497,221,0,1036,0,452,0,0,10839,140,0,0,0,0,0,0,3106,10177,0,406,0,0,1059,1869,0,0,0,88,489,0,0,0,1473,0,434,116,0,1305,5721,5267,57,479,4,36,0,0,0,9235,929,0,0,0,0,0,0,3711,155,1209,2,108,0,0,0,0,3333,324,938,14,0,0,0
ATREGGIES,SHORT,0,TAU_CETI_GEODE,0,2171,5642,64,549,0,0,0,0,2853,5444,1624,165,0,0,0,913,0,0,0,5567,6351,60,0,0,0,74,0,3951,0,940,40,6242,58,296,30,1,0,1,10908,1408,0,0,0,0,473,0,1572,0,20192,0,5968,6402,88,9,0,0,0,0,725,0,0,1819,550,0,0,0,0,0,0,0,163,309,0,0,0,1295,37,6431,319,0,0,0,0,2217,5931,636,579,45,0,0,0,0,0,4439,391,4051,23,0,0,0,0,0,5117,49,746,71,0,0,0,8781,4127,0,0,0,0,0,15,0,3829,0,0,0,5034,529,0,0,0,0,10111,3255,221,0,0,0,0,0,0,0,629,254,0,1200,0,532,0,0,12698,154,0,0,0,0,0,0,3612,12244,0,522,0,0,1260,2124,0,0,0,119,481,0,0,10684,4498,0,558,144,0,1577,6882,6379,66,552,8,70,0,0,0,10906,1048,0,0,0,0,0,0,4454,192,1309,2,119,0,0,0,0,3937,418,1165,11,0,0,0
ATREGGIES,SHORT,0,TACHYON_STONE_FRAGMENT,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,1,0,2,1,1,0,0,0,0,4,1,0,0,0,0,0,0,1,0,13,0,6,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,0,1,0,0,0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2,6,0,1,0,0,1,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0
ATREGGIES,SHORT,0,AURELIAN_BROOCH,110,176,277,3,20,0,0,0,0,59,96,34,3,0,0,0,15,0,0,0,100,90,1,0,0,0,2,0,57,0,17,0,112,1,11,1,0,0,0,174,27,0,0,0,0,12,0,28,0,359,0,117,86,3,0,0,0,0,0,18,0,0,22,9,0,0,0,0,0,0,0,4,6,0,0,0,30,1,104,11,0,0,0,0,36,118,9,15,2,0,0,0,0,0,85,6,61,0,0,0,0,0,0,88,0,13,3,0,0,0,149,63,0,0,0,0,0,0,0,68,0,0,0,90,8,0,0,0,0,177,48,3,0,0,0,0,0,0,0,15,5,0,24,0,11,0,0,221,2,0,0,0,0,0,0,54,197,0,3,0,0,18,35,0,0,0,1,17,0,0,0,29,0,10,4,0,29,126,112,1,11,0,1,0,0,0,199,26,0,0,0,0,0,0,87,0,22,0,3,0,0,0,0,85,4,23,0,0,0,0
ATREGGIES,SHORT,0,CARVED_RAINSTICK,0,5,23,0,2,0,0,0,0,8,22,7,0,0,0,0,4,0,0,0,18,55,1,0,0,0,1,0,12,0,2,0,19,0,1,0,0,0,0,31,5,0,0,0,0,2,0,8,0,60,0,18,23,0,0,0,0,0,0,4,0,0,10,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15,1,0,0,0,0,8,22,0,2,0,0,0,0,0,0,19,0,19,1,0,0,0,0,0,21,0,5,0,0,0,0,29,14,0,0,0,0,0,0,0,13,0,0,0,22,2,0,0,0,0,32,15,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,59,1,0,0,0,0,0,0,9,39,0,2,0,0,3,8,0,0,0,0,1,0,0,0,8,0,3,0,0,4,30,23,0,1,0,1,0,0,0,43,1,0,0,0,0,0,0,17,1,3,0,0,0,0,0,0,16,0,3,0,0,0,0
ATREGGIES,SHORT,0,PUZZLE_CUBE,0,104,287,1,32,0,0,0,0,138,263,75,4,0,0,0,45,0,0,0,276,293,3,0,0,0,4,0,189,0,40,0,283,2,11,2,0,0,0,505,74,0,0,0,0,23,0,87,0,931,0,288,329,0,0,0,0,0,0,30,0,0,77,34,0,0,0,0,0,0,0,7,17,0,0,0,61,2,310,13,0,0,0,0,104,298,27,32,2,0,0,0,0,0,185,20,190,3,0,0,0,0,0,258,1,31,5,0,0,0,432,195,0,0,0,0,0,0,0,175,255,352,6,599,65,0,0,0,0,460,164,12,0,0,0,0,0,0,0,33,13,0,66,0,26,0,0,632,7,0,0,0,0,0,0,187,582,0,27,0,0,55,108,0,0,0,10,25,0,0,0,76,0,25,10,0,80,298,285,2,23,1,3,0,0,0,538,52,0,0,0,0,0,0,209,13,59,0,5,0,0,0,0,168,17,45,2,0,0,0
ATREGGIES,SHORT,0,QUANTUM_METRONOME,0,794,1995,18,188,0,0,0,0,1017,1934,568,61,0,0,0,319,0,0,0,1970,2204,35,0,0,0,20,0,1294,0,305,8,2228,14,101,10,0,0,1,3800,524,0,0,0,0,154,0,548,0,7108,0,2133,2261,43,9,0,0,0,0,258,0,0,600,228,0,0,0,0,0,0,0,63,104,0,0,0,411,20,2230,135,0,0,0,0,750,2093,207,214,16,0,0,0,0,0,1622,141,1486,11,0,0,0,0,0,1793,24,224,28,0,0,0,3113,1385,0,0,0,0,0,10,0,1295,0,0,0,1786,208,0,0,0,0,2370,2804,205,0,0,0,0,0,0,0,202,94,0,410,0,187,0,0,4557,50,0,0,0,0,0,0,1324,4318,0,186,0,0,444,751,0,0,0,45,191,0,0,0,625,0,163,52,0,612,2236,2286,23,189,3,18,0,0,0,3805,393,0,0,0,0,0,0,1490,70,450,0,58,0,0,0,0,1356,164,380,4,0,0,0
ATREGGIES,SHORT,0,SHIP_IN_A_BOTTLE,0,213,456,6,39,0,0,0,0,230,496,130,13,0,0,0,65,0,0,0,430,519,8,0,0,0,3,0,321,0,80,3,526,9,26,0,0,0,0,924,120,0,0,0,0,32,0,135,0,1622,0,498,496,9,1,0,0,0,0,56,0,0,135,46,0,0,0,0,0,0,0,12,26,0,0,0,87,4,559,27,0,0,0,0,190,480,61,50,12,0,0,0,0,0,380,36,324,0,0,0,0,0,0,412,4,66,8,0,0,0,739,339,0,0,0,0,0,3,0,330,0,0,0,396,37,0,0,0,0,883,246,9,0,0,0,0,0,0,0,62,19,0,89,0,40,0,0,900,35,0,0,0,0,0,0,326,1047,0,41,0,0,109,187,0,0,0,13,42,0,0,0,173,0,41,10,0,137,524,514,6,44,0,4,0,0,0,961,103,0,0,0,0,0,0,333,13,104,0,10,0,0,0,0,328,31,106,0,0,0,0
ATREGGIES,SHORT,0,TACHYON_DEFLECTOR,0,431,1193,8,118,0,0,0,0,563,1133,366,22,0,0,0,189,0,0,0,1179,1311,13,0,0,0,10,0,771,0,195,8,1254,15,63,7,0,0,0,2134,268,0,0,0,0,104,0,280,0,4061,0,1229,1328,25,3,0,0,0,0,124,0,0,331,124,0,0,0,0,0,0,0,25,64,0,0,0,273,11,1334,75,0,0,0,0,452,1205,123,121,13,0,0,0,0,0,900,78,819,4,0,0,0,0,0,1033,8,153,10,0,0,0,1792,852,0,0,0,0,0,2,0,788,0,0,0,1008,84,0,0,0,0,2092,637,61,0,0,0,0,0,0,0,139,48,0,228,0,99,0,0,2620,38,0,0,0,0,0,0,790,2565,0,90,0,0,247,1118,0,0,0,21,126,0,0,0,372,0,121,36,0,327,1362,1378,23,101,1,5,0,0,0,2314,229,0,0,0,0,0,0,881,40,280,1,32,0,0,0,0,837,88,246,1,0,0,0
